,Pclass,Age,SibSp,Parch,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S,y
17,-0.2576755608883956,0.0,-0.33105126973017185,-0.3304432349861379,-0.26974845361959343,-0.3801494720360733,0.5146294009075939,-0.21456102569027205,0.4320392658538688,1
18,0.42439626688624066,0.051349850542541604,0.22199775264406738,-0.24296693316037488,-0.14669992514978686,-0.2795147292605796,-0.695330157342824,-0.15776154228092068,0.3176680419369999,0
19,0.3316554170148674,0.0,-0.19022215817690305,-0.18987278123190313,-0.20160768083522684,-0.21843399984374554,-0.5433836988918723,-0.12328682925976918,-0.6472588246603062,1
20,-0.2556619677420816,0.28235268222989834,-0.32846428567351954,-0.32786100238743954,-0.08646529103053051,-0.3771788124639059,0.5106078544676192,-0.2128843489836939,0.4286631160100011,0
21,-0.1614344672137941,0.14465433479964945,-0.20740455619882242,-0.20702362071308145,-0.1689981686337916,0.8020547145096165,0.3224167742630997,-0.1344230890493975,0.27067382121180844,1
22,0.1952110333705031,-0.2668856559558847,-0.11196399082489863,-0.11175834897202876,-0.11484505530099291,-0.12856936641212283,-0.31983344138357195,0.767127635598846,-0.3809739191277902,1
23,-0.5790979544955406,-0.048348972571960566,-0.17547215194642254,-0.17514986602049695,0.024537782176515647,0.6785688285403977,0.27277686778170823,-0.11372705180194732,0.2290003592691901,1
24,0.2411023612527726,-0.4866011653138124,0.6549254839798777,0.22369164449515822,-0.06529907609887793,-0.15879418950619448,-0.39502171877151354,-0.08962538864415795,0.18046934193717953,0
25,0.13646636372300217,0.10536090315021208,0.07138428968823846,0.9455666772290826,-0.002712275040188408,-0.08987910989197112,-0.22358626963359501,-0.050728872259804283,0.10214746437854216,1
26,0.37262858553588973,0.0,-0.21372246645941612,-0.21332992700383913,-0.22651457232020425,-0.2454196380307363,0.33223816046423826,-0.1385178545122727,-0.727222074283142,0
27,-0.25338312679332475,-0.13321018222099243,0.36362210689466934,0.3250287764566274,0.7518462778748214,0.29690640449563777,0.1193529611680761,-0.04976103915211763,0.10019863931132042,0
28,0.20254028192548978,0.0,-0.11616770771423265,-0.11595434498500161,-0.1198962821255738,-0.1333965364071872,-0.3318416703633749,0.7959296403709429,-0.3952776831007793,1
29,0.5041854658014808,0.0,-0.2891773886566295,-0.2886462627689821,-0.2982552887512804,-0.3320652771161054,0.44953516233809016,-0.18742171618061615,0.3773916553728369,0
30,-0.5885046845790936,0.29787641581284685,-0.17832248004329532,-0.17799495898108342,-0.03392201643400295,-0.204769480859791,0.2772077906477625,-0.1155744071089283,-0.6067684225094062,0
31,-0.39067997155610457,0.0,0.10796433946995704,-0.11816229731730163,0.5741877105390932,0.4577865429760609,-0.33816045548632934,-0.07672429339151907,-0.40280438925759826,1
32,0.20252477826226353,0.0,-0.11615881553238593,-0.11594546913523396,-0.12052387365550055,-0.1333863254261599,-0.33181626918661716,0.7958687150825076,-0.39524742614635333,1
33,-0.11739220357085785,0.8878386785814117,-0.15082081480512455,-0.15054380545971477,-0.13889049643312507,-0.1731890446061414,0.23445560450748046,-0.09775002145862723,0.1968290716933312,0
34,-0.5742921971053025,-0.04794773918744529,0.15870554478711035,-0.17369635067565264,0.36892333132320626,-0.19982426333137665,0.2705131757101832,-0.11278326566797055,-0.592114862681629,0
35,-0.6842502699802703,0.4135833156243249,0.1890924383359404,-0.20695349065070145,0.17414513112268243,-0.2380840394877109,0.3223075543179865,-0.13437755270147803,0.2705821293947065,0
36,0.3726317999971399,0.0,-0.21372431012523618,-0.21333176728343786,-0.226478439884252,-0.24542175513057005,0.3322410264995724,-0.13851904942939144,-0.7272283476268113,1
37,0.46706085564270333,-0.37790120905053876,-0.2678844348751381,-0.2673924172975503,-0.274541237371714,-0.30761436609945225,0.4164346094930475,-0.17362132203908,0.3496032341802101,0
38,0.3320187366750799,-0.361281154062421,0.5377823875151717,-0.19008078179761587,-0.11476803077444825,-0.21867328846238593,-0.5439789612356126,-0.12342188669172222,0.2485218419563542,0
39,0.3007089451872165,-0.4390876254012883,0.1572980613644847,-0.17215592097942184,-0.15340195796328682,-0.19805211769869213,-0.4926810494953505,-0.11178304493220363,-0.5868636797148803,1
40,0.3880213090677289,0.3717573897235362,0.20297034944026657,-0.2221422637780431,-0.21462543765178285,-0.2555575522545159,-0.6357334852776948,-0.14423981767208932,0.29044074865629593,0
41,-0.2047356081823235,-0.11513114462901267,0.23989346873619066,-0.26255301997352964,-0.12504429362729758,-0.30204701248794186,-0.7513822161492452,-0.17047903936045838,0.34327594572132314,0
42,0.37313615870354533,0.0,-0.21401358687666477,-0.2136205127264813,-0.22073193359661225,-0.24575393450694735,0.33269071612440154,-0.13870653554459486,-0.728212654249792,0
43,-0.10070373286495561,-0.5601703310440321,0.11799690345092932,0.547716151133838,0.05146426914450236,-0.14856849733318533,-0.3695839460773627,-0.08385388253293644,-0.44023490406353416,1
44,0.1985475733339028,-0.19757962325067507,-0.1138776753303229,-0.11366851865429779,-0.1175327477649461,-0.13076686940002435,-0.3253000230638326,0.7802393535638135,-0.38748551165530026,1
45,0.5044693109356461,0.0,-0.2893401890549914,-0.2888087641553552,-0.29653015697439955,-0.3322522224358892,0.4497882405744153,-0.187527230412547,0.377604118429228,0
46,0.21201421123849004,0.0,0.11090266832192842,-0.12137817108754095,-0.08618509719298849,-0.1396362302819379,0.18903330090162396,0.8331596722407023,-0.41376700677063055,0
47,0.20252477826226353,0.0,-0.11615881553238593,-0.11594546913523396,-0.12052387365550055,-0.1333863254261599,-0.33181626918661716,0.7958687150825076,-0.39524742614635333,1
48,0.3298234591739397,0.0,0.5342266195857946,-0.18882398506422002,-0.08447832424972031,-0.21722744069165723,0.2940728210540018,-0.12260583247226481,-0.6436835751148029,0
49,0.3856183517476532,-0.41960476249681883,0.2017133847438749,-0.22076657031387187,-0.1351725142748136,-0.25397492295932056,-0.6317964838904884,-0.14334656228218742,0.2886420929981601,0
50,0.20934589704919285,-0.44198042570631113,0.7982408699223703,0.1942284087800883,0.038124000110812184,-0.1378788323583518,0.18665421397108747,-0.07782050448034765,0.15669907205142275,0
51,0.4666950359350316,-0.37760522254652434,-0.26767461766508527,-0.2671829854542527,-0.2771655273708491,-0.30737343090627,0.4161084421740169,-0.17348533526025542,0.34932941171921006,0
52,-0.42186835283912316,0.40009753808048387,0.11658324299589504,-0.12759531423734144,0.24149284854708672,0.494332110417626,-0.3651561501428502,-0.08284927212138271,-0.4349606751931195,1
53,-0.20715347848902538,-0.0301731130413803,0.24272654354901174,-0.26565369775286135,-0.07005964150135145,-0.3056141032798486,-0.7602558301020913,-0.17249234916447467,0.34732993869076034,1
54,-0.37309464849767526,0.6471669775754608,-0.11305120376156556,0.1828729539455779,0.1428216842588419,0.4371806127105022,0.17574158018217795,-0.07327077239236077,-0.384673320786813,0
55,-0.5797759998802404,0.0,-0.1756776061046474,-0.17535494282549005,0.02456651260083574,0.6793633408656808,0.27309625260221476,-0.11386021079860964,0.22926848771877567,1
56,-0.18854554236546323,-0.3417189775910718,-0.24223578280706676,-0.24179087355686207,-0.22307430291642352,-0.27816176333474635,-0.6919644742084228,-0.1569979117141966,0.31613039833015355,1
57,0.3723104114406238,-0.04152375138074103,-0.2135399765618525,-0.21314777228154383,-0.2262831061020118,-0.24521008306280861,0.3319544742946265,-0.1383995791175543,-0.7266011256105926,0
58,-0.11348734822220732,-0.5839914810207063,0.13297576256716745,0.6172447813231358,-0.02755543504261728,-0.16742820064387806,-0.41649997266799577,-0.09449853045230132,0.19028188176084387,1
59,0.16648105183944178,-0.2895446412495944,0.8173666999162814,0.4042283521924569,0.05953866923297442,-0.109647303152154,0.14843562883331266,-0.06188628305201466,0.12461398434407919,0
60,0.3600343483804234,-0.2578187498623452,-0.20649899640767522,-0.20611972414411814,-0.21882195112324665,-0.23712485538671907,0.321009053660838,-0.13383617742760923,-0.7026431567665472,0
61,-0.4494163309335981,0.1833094594546006,-0.13617739468183757,-0.13592728059109244,0.2761607726843348,0.5266119675283427,-0.389000824808537,-0.08825932461331115,-0.4633635811507215,1
62,-0.502679125940053,0.37793672502256637,0.1389152855245854,-0.15203676835017865,0.3313480005959816,0.5890236409451513,0.23678073184116283,-0.09871942138932602,0.19878105170941515,0
63,0.2135609257864923,-0.5104692829165509,0.5801124964233456,0.5185417809987499,-0.022369504120310676,-0.14065492326267548,0.19041236202612818,-0.0793873642438267,0.15985409491604427,0
64,-0.6164906202156872,0.0,-0.18680248297244567,-0.18645938687131416,-0.03553515460173812,-0.2145071527285875,0.2903902165320682,-0.1210704685734199,-0.6356228776456653,0
65,0.365626549981481,0.0,0.19125585858334068,0.33922357214370963,-0.15089127152678236,-0.24080797618313543,0.3259950983310518,-0.13591497598962662,-0.7135568993133838,1
66,-0.14528842740289433,-0.021162107320655744,-0.18666076908108575,-0.18631793326280932,-0.17189541719264095,0.7218363598143835,-0.5332103268797711,-0.12097862093329598,0.24360209131123867,1
67,0.45098973224277145,-0.44879108764828374,-0.2586667842033104,-0.25819169648637963,-0.26390593049072475,-0.29702964597690357,0.40210548746042535,-0.16764717614858407,0.337573716720876,0
68,0.19246617256858256,-0.22733042455194238,0.7338780801883729,0.4673221542666585,-0.11371826890193083,-0.12676155356415436,-0.3153362658846292,-0.07154577594214423,0.14406430251508082,1
69,0.3976185804798385,-0.1368026218779127,0.644036754287459,-0.22763670325277358,-0.2277959263787432,-0.2618784813712538,0.3545194085285752,-0.14780742761072446,0.29762447446941676,0
70,-0.25322795926427955,0.12139021849040726,-0.3253371687892785,-0.32473962901149495,-0.29960215332131307,-0.3735879129832657,0.505746654901713,-0.21085760126367156,0.42458206450396724,0
71,0.1653664316501408,-0.2107024361560502,0.811894284793222,0.4015219716316462,0.05914004727547269,-0.10891319499722918,-0.2709360941889135,-0.06147194340333742,0.12377967160227178,0
72,-0.21167956892818088,-0.3836469691277449,-0.27195745622131917,-0.27145795781306226,0.47651225646946843,-0.31229145709990186,0.42276624669527746,-0.17626112957827866,0.35491874060809814,0
73,0.37576972769456,-0.1292854169665034,0.19656166080797835,-0.2151282314105022,-0.16231612168369483,-0.247488448641375,0.3350388240017724,-0.13968551660108244,-0.7333523283884766,0
74,0.5013064592137094,0.10728211335924193,-0.2875261240656253,-0.28699803102012267,0.29634704016796404,-0.3301691135310095,0.44696822064382913,-0.18635149819105618,0.3752366684966064,1
75,0.34064663336976236,-0.14888468478491487,-0.1953791026798988,-0.19502025408588985,-0.20355011210374632,0.7555510510138014,0.3037228361757155,-0.12662914932666525,0.25497997380832255,0
76,0.5041854658014808,0.0,-0.2891773886566295,-0.2886462627689821,-0.2982552887512804,-0.3320652771161054,0.44953516233809016,-0.18742171618061615,0.3773916553728369,0
77,0.5044693109356461,0.0,-0.2893401890549914,-0.2888087641553552,-0.29653015697439955,-0.3322522224358892,0.4497882405744153,-0.187527230412547,0.377604118429228,0
78,-0.11314890758622376,-0.6805522913159163,-0.14536919759039582,0.6154040411911211,-0.019763342391697768,-0.16692889823180168,0.22598089754296682,-0.09421671804548423,0.18971442536955346,1
79,0.41868467828505385,0.011716918022694013,-0.2401381042282661,-0.2396970477391723,-0.20101942847133167,-0.27575297811884186,-0.6859722998152854,-0.15563836378736695,0.313392817791885,1
80,0.4758891680587439,-0.34078179188696595,-0.2729479452376536,-0.27244662761953226,-0.26872859640893687,-0.31342884550781813,0.4243059923953837,-0.17690308554918577,0.3562113807112527,0
81,0.5067968345775513,-0.03295442701094301,-0.2906751486174072,-0.2901412718262664,-0.2800151729512472,-0.3337851698046019,0.4518634763540631,-0.1883924447136443,0.3793463106575218,1
82,0.20252928625675523,0.0,-0.11616140110885255,-0.11594804996282791,-0.12034173152140715,-0.1333892944693824,-0.33182365507750217,0.7958864303063655,-0.39525622394993676,1
83,-0.7527470019032924,-0.06284695683366999,-0.2280894540721533,-0.22767052707955593,0.14415712464766336,-0.26191739307690304,0.3545720854602549,-0.1478293898547616,0.2976686975605387,0
84,-0.17720597884032932,-0.46884527342265314,-0.22766716446298002,-0.2272490130806216,-0.20965810014116712,-0.26143247371047257,-0.6503481357154498,-0.14755569541535826,0.2971175874775789,1
85,0.27977401866106655,0.08589483177373021,0.759972376979312,-0.1601706720720372,-0.1113469209528811,-0.18426401262656278,-0.45838129973037384,-0.10400086927704295,0.20941575510307137,1
86,0.22217224741271835,-0.28308184018364296,0.11621624286984096,0.8727728879631975,0.011736790208478292,-0.14632648877994603,0.19809027447653435,-0.08258846540053084,0.1662998200388485,0
87,0.5044693109356461,0.0,-0.2893401890549914,-0.2888087641553552,-0.29653015697439955,-0.3322522224358892,0.4497882405744153,-0.187527230412547,0.377604118429228,0
88,-0.2505101783959694,-0.08246216812248862,0.3594992295647273,0.32134348409232133,0.743321576224739,0.2935399736296392,-0.216833833822928,-0.0491968307160941,0.09906255134891459,1
89,0.4873459917414102,-0.25832987107435773,-0.27951904769810676,-0.27900566107748376,-0.2864649648635612,-0.3209745079457609,0.43452097367390813,-0.18116194999933535,0.3647870139815274,0
90,0.504198114683037,-0.03278544544033584,-0.2891846434681739,-0.28865350425577024,-0.29637074615274245,-0.33207360788849777,0.44954644016620976,-0.1874264181707563,0.37740112328231246,0
91,0.4588858560355739,-0.4139677468707237,-0.26319563442568306,-0.26271222866699406,-0.27192246871272874,-0.3022301698183275,0.4091457246981182,-0.1705824156047019,0.34348410373383265,0
92,-0.5172253261667282,0.41428829518138416,0.1429351253259846,-0.1564363090514213,0.19264761079281484,0.6060684223519988,0.2436325380082464,-0.10157609952790046,0.20453324795195232,0
93,0.3280040080505897,-0.11285138695891477,0.17157585569666628,0.7964180801469389,-0.09282620650942151,-0.21602911868030375,0.2924505861591478,-0.12192948482804439,0.24551674723578237,0
94,0.29643682649841074,0.8078718219293463,-0.17002240882172015,-0.16971013232173204,-0.1800185504426596,-0.19523842636386546,0.26430507414789495,-0.11019496302446669,0.22188815873116569,0
95,0.5044693109356461,0.0,-0.2893401890549914,-0.2888087641553552,-0.29653015697439955,-0.3322522224358892,0.4497882405744153,-0.187527230412547,0.377604118429228,0
96,-0.35356816366256344,0.7175369185358786,-0.10713449435624396,-0.10693772273562399,0.011136822589183186,0.41430008992983375,0.16654387307449403,-0.06943603332082117,-0.36454084824918387,0
97,-0.4823906535245594,-0.1587918679646727,-0.1461689259920316,0.23644457008694844,0.19321349646018146,0.5652502450058607,0.22722409998879362,-0.09473503820256586,-0.49736123355028344,1
98,-0.19183127732024777,0.17189158110689037,-0.24645716385316976,0.39867200060899477,-0.09624876701815561,-0.28300921725705613,-0.7040231621617488,-0.1597338741765052,0.3216395219457624,1
99,-0.26166972961781343,0.234470750443525,0.30660450157442654,-0.335565358448211,-0.08849712581462058,-0.3860420802775231,0.5226065511396814,-0.2178868860722548,0.4387362056785251,0
100,0.4135118241108111,-0.06534930745100088,-0.23717119509765253,-0.2367355878667213,-0.24461650893919198,-0.2723460467982007,-0.6774971039016233,-0.15371544995376912,0.30952084580491696,0
101,0.5041854658014808,0.0,-0.2891773886566295,-0.2886462627689821,-0.2982552887512804,-0.3320652771161054,0.44953516233809016,-0.18742171618061615,0.3773916553728369,0
102,-0.5240997913848386,-0.224027307539191,-0.1588071888616504,0.2568883724243602,0.30377573800381014,0.614123705182273,0.24687066909697378,-0.1029261520637478,0.2072517086070278,0
103,0.4995863093479568,0.15338051118280313,-0.2865395259186801,-0.2860132449367658,-0.28631420921801,-0.32903619304718634,0.44543452342009465,-0.18571206397131973,0.3739491061820248,0
104,0.3866593991499098,0.2625630015464703,0.6262857840866767,-0.22136257012427707,-0.2284569643547117,-0.25466057480287746,0.3447481285286439,-0.14373355259426665,0.2894213352197397,0
105,0.5025925780810182,-0.07942717715081883,-0.28826378217117804,-0.2877343342849048,-0.2973130021935754,-0.3310161736845548,0.44811493290155485,-0.18682958933344979,0.37619935100386265,0
106,0.3926851981711524,-0.317723502991761,-0.2252260088273877,-0.22481234106305995,-0.23464525487459298,-0.2586292703674234,-0.6433747936424128,-0.14597353305884717,0.2939317513697882,1
107,0.5039621773624999,0.0,-0.289049320768756,-0.2885184301006427,-0.29960471601392735,-0.3319182154842332,0.4493360768596821,-0.1873387127914356,0.37722452006385165,1
108,0.46984365680345797,0.3627498430359846,-0.2694805204971986,-0.2689855714234911,-0.2779400935429766,-0.30944716712463854,0.4189157737796178,-0.17465577742249522,0.35168620960862945,0
109,0.2040838210543802,0.0,0.1067543547390126,-0.11683802139222142,-0.040001173402983016,-0.1344131380019193,-0.33437060237597405,0.801995340152126,-0.39829005458976363,1
110,-0.5156674414289051,0.4383789909114363,-0.15625210715009108,-0.15596512226689396,0.1312399543604479,0.6042429418554107,0.2428987158355908,-0.10127015191246773,0.2039171929963235,0
111,0.3035676202351093,-0.42914437973413855,0.1587934077793531,-0.17379251291832967,-0.1311279625626559,-0.1999348905796089,-0.4973646980708365,-0.11284570504404773,-0.5924426709107391,0
112,0.47445984356126286,-0.3397582599469,-0.2721281510274665,-0.27162833910773193,-0.27889040787898006,-0.31248746764681534,0.42303159703178955,-0.17637176033561372,0.3551415062805968,0
113,0.3913787567655975,-0.3530685898908145,0.20472659920423214,-0.22406440314176224,-0.2131489886708182,-0.25776882543832985,-0.6412343221562978,-0.1454878873849298,0.292953857086568,0
114,0.31153739832748795,-0.36797078718006426,-0.17868339614671724,-0.17835521219766387,-0.13453947496335167,-0.2051839244179655,-0.5104223696088532,-0.1158083241375549,-0.6079964925467812,0
115,0.46687830915091594,-0.37775350979653155,-0.2677797346777224,-0.2672879094007345,-0.2758541534647283,-0.3074941378193974,0.4162718498095857,-0.1735534637228567,0.3494665949325701,0
116,0.16463864193390146,0.6247854925346948,-0.09442908567532064,-0.09425564980544843,-0.09797757612433372,-0.10843386008934744,0.14679292373338723,0.6469862380946904,-0.32130882960078117,0
117,-0.2664851918362788,-0.03881512333646831,0.31224689053359084,-0.34174070898567394,-0.16275846136949307,-0.3931463450888536,0.5322239879972471,-0.221896620286879,0.44681019125340826,0
118,-0.2914813028875199,-0.08162629653159466,-0.08832158890005881,0.14287003872498213,0.8068850631971091,0.34154865287706054,0.1372986317795763,-0.05724300867487063,-0.3005271750224736,0
119,0.1770838450924637,-0.45622017292367867,0.675224900742097,0.42997272128402064,-0.004004360638800277,-0.11663048636266683,-0.2901338854236918,-0.0658276773257085,0.13255036087364264,0
120,-0.1719274265337113,-0.3116003893695108,0.6237882114011885,-0.22047979564211614,0.38702613757855586,-0.25364501080340723,0.3433733032794296,-0.14316035581402814,0.2882671483615843,0
121,0.5044693109356461,0.0,-0.2893401890549914,-0.2888087641553552,-0.29653015697439955,-0.3322522224358892,0.4497882405744153,-0.187527230412547,0.377604118429228,0
122,-0.18154543006662344,0.10593947423998562,0.2127209982598717,-0.23281392694492967,-0.02111293289054666,-0.26783447818041334,0.3625823713765532,-0.15116906527797339,-0.7936412356802088,0
123,-0.14526480952411622,0.08476819020401108,-0.18663042577366895,-0.18628764568629236,-0.15207091273761472,0.7217190191290414,-0.5331236489723246,-0.12095895482185803,0.24356249170399166,1
124,-0.4525069016309497,0.5403299224178633,-0.13711386680507145,0.22179700007819445,0.26227947473809243,0.5302334013830867,0.21314773143003138,-0.08886627114293837,0.17894078582188036,0
125,0.32030160693469456,-0.5272788361733507,0.16754680108165426,-0.1833727230784595,-0.16339684744655217,-0.2109561839479563,0.2855830733669597,-0.11906625823035233,-0.625100725045791,1
126,0.21085987649672175,0.0,-0.12093944112579832,-0.12071731425648147,-0.12548414733231025,-0.1388759654351504,0.18800408825919201,0.8286234425724661,-0.4115142066959433,0
127,0.4858210102131682,-0.2575215166644367,-0.2786443890536225,-0.27813260889971214,-0.2963071529669481,-0.3199701287081174,0.4331612898564242,-0.1805950660358865,0.3636455385872667,1
128,0.26975270238134086,0.0,0.14110513774706143,0.250273059497053,-0.06463427638714625,0.5983089742642579,-0.44196239134390664,-0.10027562842237209,-0.5264494657250273,1
129,0.40871890037667524,0.58166214920606,-0.23442219643846962,-0.23399163823422675,-0.2509398608554726,-0.26918934424343316,0.3644165286268249,-0.15193376830543645,0.3059332584094217,0
130,0.37071154711128324,0.11381402078753536,-0.2126229421708671,-0.21223242218789293,-0.2192976335629723,-0.24415704333317348,0.3305289160732998,-0.13780523057545854,-0.7234807814415906,0
131,0.4577509511975979,-0.4129439323588787,-0.26254470567092814,-0.2620624954590773,-0.2802084433802224,-0.301482701842582,0.4081338358889737,-0.1701605355092552,0.34263460757706904,0
132,0.34936486293118957,0.5621821906123727,0.18274952084891027,-0.20001144195535311,-0.15052098146467854,-0.23009774754108928,-0.572398826441878,-0.12986999155098802,0.2615057213938408,0
133,-0.20715347848902538,-0.0301731130413803,0.24272654354901174,-0.26565369775286135,-0.07005964150135145,-0.3056141032798486,-0.7602558301020913,-0.17249234916447467,0.34732993869076034,1
134,-0.2498479408336337,-0.24460747099046398,-0.3209946560988285,-0.32040509212066764,-0.2615540854846648,-0.3686013623866466,0.4989960850998168,-0.20804313093194501,0.41891485774088094,0
135,-0.1738474757341547,-0.2426406823907995,-0.22335229380214391,-0.22294206744988715,-0.16260530560333025,-0.25647766473191846,0.34720802383395394,-0.14475914044227373,-0.7599889758222313,0
136,-0.43287790669502413,-0.2275753147419327,-0.1311660958706141,0.5552768179506751,-0.03295165318755573,0.507232760479944,-0.3746856781905354,-0.08501140046593382,0.1711786328777627,1
137,-0.5626705506044457,0.20185583308373378,0.15549390487882253,-0.17018134978200278,0.15115986633561404,0.6593197116547221,0.2650389440946847,-0.11050093055805256,0.222504253793912,0
138,0.42561528079363375,-0.5422997620108811,-0.24411317624281192,-0.24366481882447882,-0.23809507911957445,-0.2803175929256862,0.3794814553826752,-0.15821468838303704,0.3185804952059617,0
139,-0.4809419892738483,-0.13468278425430016,-0.14572996703604363,-0.14546230794119389,0.29058630674722175,0.5635527456520429,0.22654172476417286,-0.09445054002224028,-0.4958676112475512,0
140,0.26297695515429476,0.0,-0.15083137917810077,0.6385275685855892,-0.10852857142754814,-0.1732011757809065,-0.43086101804469223,-0.09775686844248989,-0.513225915131923,0
141,0.39714280825546255,-0.28439192760868215,-0.22778268713579777,-0.22736432357543185,-0.23634238761337173,-0.2615651295468802,-0.6506781347958052,-0.14763056799684832,0.29726835062310114,1
142,0.41318984887963267,-0.21902156209165174,0.21613577927915123,-0.2365512569934858,-0.16444492473573546,-0.2721339883363491,-0.6769695802035514,-0.1535957615563672,0.3092798417028048,1
143,0.20623597330694995,-0.20523054108647504,-0.1182873848082016,-0.11807012891366019,-0.12775129864004447,-0.1358305827372799,0.1838813849842267,0.8104527282436541,-0.4024901956579431,0
144,-0.21728915392266293,-0.5296253719307464,-0.2791644269898312,-0.27865169169343285,-0.24523700492694211,-0.320567293452568,0.43396970485443476,-0.18093211314367053,0.3643242153624952,0
145,-0.21620846093791865,-0.4819458813122575,0.2533364768590781,0.4493337107212898,0.05357615982664639,-0.3189729440848313,0.43181134578698377,-0.18003224280104443,0.36251223986069525,0
146,0.5000142018165633,-0.12552602052269615,-0.2867849451841894,-0.28625821344599073,-0.29700455381125473,-0.32931801043543224,0.44581603523149227,-0.18587112516258097,0.37426939119220903,1
147,0.24221556891601276,-0.46631941161073776,0.39232504842783383,0.5881173816267415,0.012795627494884486,-0.15952736734699952,-0.3968455964067132,-0.09003920321213288,0.18130259737848048,0
148,-0.12259881630781751,0.17371173743926024,-0.1575100629108474,0.6668010200945576,-0.04146311798221036,0.6091075859454468,0.24485424683250845,-0.10208545849178054,0.20555889122571494,0
149,-0.21502189636011343,0.551057068407853,-0.27625154502190397,-0.2757441597531409,-0.2250963336900034,-0.31722240206123314,0.4294415400680838,-0.1790442154072789,0.3605227516557769,0
150,-0.16949001131811584,0.7521757491415134,-0.21775399754633984,-0.21735405346436013,-0.18181975039924728,-0.25004908535302034,0.3385052997798341,-0.1411307713750221,0.28418038484898633,0
151,-0.5113960361681383,-0.19346841855877542,0.14132420208932664,-0.1546732232827329,0.22614456177442552,0.5992378430780464,-0.4426485336213003,-0.10043130535190356,0.20222809475015202,1
152,0.32127629184702333,0.7709795230887738,-0.18426917357865358,-0.18393073035237759,-0.1888481760701276,-0.2115981283066633,0.28645210900961887,-0.11942857950177894,0.2404809337759349,0
153,0.310886962654341,0.3123139276048032,-0.17831033642523017,0.7548566232815528,-0.13394309419296396,-0.20475553622215273,0.27718891301924653,-0.11556653658437248,0.23270433883580324,0
154,0.5030998472758726,0.0,-0.2885547282437324,-0.2880247459830679,-0.3047545493973749,-0.33135026995901606,0.4485672175375181,-0.18701815736944827,0.3765790508844639,0
155,-0.49920099297712944,0.5224982046454181,-0.15126261768234653,0.24468418554350338,0.18724475583219363,-0.17369637125272652,0.23514240069530154,-0.09803636284184238,-0.514693267463962,0
